delta_t,x [dps],y [dps],z [dps]
4.908602237701416,-1.936, 4.998,69.269
4.911319255828857,-1.486, 5.875,67.171
4.91403603553772,-1.165, 4.937,63.029
4.916781663894653,-2.165, 2.839,56.422
4.919500112533569, 0.986, 3.174,52.103
4.9222166538238525,-0.006, 2.389,48.968
4.924934148788452,-0.913, 2.289,41.048
4.927656412124634,-0.768, 2.495,37.768
4.930374383926392,-0.860, 1.282,33.228
4.933091402053833, 0.529, 1.130,33.587
4.935834646224976, 1.742, 0.474,34.144
4.938591003417969, 2.711, 0.153,36.074
4.941326141357422, 2.108, 0.832,37.394
4.944041013717651, 1.803, 0.863,39.240
4.946779489517212, 2.650, 0.580,40.995
4.9494993686676025, 2.146, 0.855,41.849
4.952216863632202, 2.215, 0.878,43.032
4.954932689666748, 2.482, 1.122,43.329
4.957653760910034, 2.100, 1.565,43.185
4.960369825363159, 1.421, 1.801,42.063
4.963084936141968, 2.291, 1.977,44.680
4.965802907943726, 2.253, 2.404,46.503
4.968539237976074, 1.803, 2.999,48.327
4.97125506401062, 1.505, 3.762,48.571
4.973972797393799, 1.253, 4.166,48.311
4.976696968078613,-0.700, 4.380,46.686
4.979414224624634,-0.723, 5.532,45.542
4.982131719589233, 0.422, 2.999,40.369
4.984849452972412, 0.780, 2.785,39.667
4.987570524215698, 0.529, 2.045,35.517
4.9902894496917725, 1.307, 1.725,34.632
4.993006467819214, 1.208, 1.954,34.563
4.995724439620972, 0.277, 1.854,34.464
4.998444080352783, 0.864, 1.923,35.830
5.00115966796875, 1.261, 2.198,37.562
