delta_t,x [dps],y [dps],z [dps]
4.871736526489258, 6.637, 0.010,160.251
4.874451398849487, 6.668, 5.839,158.550
4.877170085906982, 8.179, 6.495,155.597
4.879882335662842,10.254, 4.985,152.194
4.882595777511597,11.757, 3.939,148.883
4.885315656661987,16.952,-0.936,142.612
4.8880298137664795,16.357, 0.186,139.041
4.890742778778076,13.489, 7.907,139.217
4.893455505371094, 9.689, 6.137,135.745
4.896173715591431, 6.668, 3.169,133.762
4.898887395858765, 5.958, 3.169,131.465
4.901601791381836, 7.103, 5.267,135.188
4.904318571090698, 3.540, 5.297,138.790
4.907064199447632, 4.333, 4.290,143.443
4.909778833389282, 6.737, 5.717,149.257
4.9124908447265625,12.543, 7.205,154.086
4.915210247039795,17.761, 7.113,159.984
4.917924165725708,24.635, 7.098,165.790
4.920638084411621,26.184,12.553,165.828
4.923351764678955,36.766,16.978,166.561
4.926069736480713,45.669,15.643,163.669
4.92878270149231,53.757, 0.109,156.085
4.931498765945435,26.329,-5.102,148.036
4.934214353561401,-2.228,15.925,147.579
4.936934947967529, 8.697,16.528,147.563
4.939650058746338,-4.875, 0.102,143.375
4.942366600036621,-6.470, 7.441,136.753
4.945085287094116, 2.365,10.348,131.435
4.94781494140625, 4.806, 5.015,131.938
4.950528144836426, 7.561, 5.603,138.896
4.953242778778076,-0.931, 3.802,137.828
4.955964803695679,-3.212, 2.062,140.468
4.958680152893066, 5.501, 8.273,149.478
4.961395025253296,10.048, 7.373,155.666
4.964112043380737,-1.694, 2.787,157.756
4.966827630996704, 1.144, 9.524,166.728
4.969540357589722,13.115,14.590,168.987
4.972254276275635,-2.213, 4.672,171.489
4.974970102310181, 2.876,11.401,173.137
4.977683782577515, 6.141,12.660,175.716
4.98039698600769, 2.380, 7.067,177.776
4.983109712600708, 3.525, 9.165,177.020
4.985824108123779,-0.740, 8.288,179.515
4.98853874206543,12.382, 9.600,180.141
4.991252899169922,-3.800, 5.366,180.942
4.993966102600098,12.619,16.833,185.939
4.9966819286346436,-6.966, 7.540,181.522
4.999395847320557,-8.873,12.286,180.187
5.002111911773682,-1.030,20.335,179.965
